,date,retweet_count,cmpd,price,num_tweets
0,2016-11-09,220796.0,0.4926,0.9827733285799773,1.0
1,2016-11-10,45576.0,0.795,0.9452133280706893,1.0
2,2016-11-11,48741.8,0.43970000000000004,0.9409225754701367,5.0
3,2016-11-14,26214.777777777777,0.3886666666666667,0.9155345615665704,7.222222222222222
4,2016-11-15,44374.0,0.6241,0.9463082975770617,2.0
5,2016-11-16,25855.4,-0.08066000000000002,0.9504462637348647,5.0
6,2016-11-17,21195.0,0.8271,0.9630638774652729,1.0
7,2016-11-18,35014.666666666664,0.6552,0.9678511860047618,3.0
8,2016-11-21,23769.1,0.23882000000000003,0.9931118778727035,4.2
9,2016-11-22,15063.0,0.1597,0.9998981423715001,10.0
10,2016-11-23,27657.0,-0.5429999999999999,0.9932646643154531,1.0
11,2016-11-25,42698.0,0.7688666666666667,0.9935829694045148,3.0
12,2016-11-28,25307.375,0.11115625000000001,0.9762671725595546,9.625
13,2016-11-29,19173.727272727272,-0.10031818181818183,0.9708559860455049,11.0
14,2016-11-30,14256.636363636364,0.3816818181818182,0.9556410027883527,11.0
15,2016-12-01,10026.75,0.555575,0.946830317923123,4.0
16,2016-12-02,17283.0,0.7568,0.9426159585439453,1.0
17,2016-12-05,17563.75,0.08976,0.9668326097197643,8.3
18,2016-12-06,21109.6,-0.16746,0.9736570708292485,5.0
19,2016-12-07,9467.5,0.5488000000000001,0.9809144268598566,4.0
20,2016-12-08,11400.0,0.3605,0.9769801759590532,5.0
21,2016-12-09,7933.0,0.5250666666666667,0.9786735590328618,3.0
22,2016-12-12,13672.75,0.23535,0.9678002571905114,7.3
23,2016-12-13,13896.0,0.35585,0.985905450656345,8.0
24,2016-12-14,9145.666666666666,0.5983666666666666,0.9788772742898614,3.0
25,2016-12-15,15929.2,-0.11338,0.9689206911040094,5.0
26,2016-12-16,16895.5,0.34792500000000004,0.9648081893533313,4.0
27,2016-12-19,21822.5,0.23733999999999994,0.9752867928852444,3.8
28,2016-12-20,13067.5,0.4463333333333334,0.9819330031448544,6.0
29,2016-12-21,16152.666666666666,0.6264,0.9811436065239811,3.0
30,2016-12-22,15831.4,0.5350199999999999,0.9757196878063688,5.0
31,2016-12-23,22027.5,-0.28655,0.9683986707579483,6.0
32,2016-12-27,22751.81818181818,0.2753909090909091,0.9821621828089788,2.8181818181818183
33,2016-12-28,25931.2,0.37694,0.9830916336690392,5.0
34,2016-12-29,11330.0,0.0,0.9742045555824347,1.0
35,2016-12-30,21664.666666666668,0.5400333333333334,0.9547497485389796,3.0
36,2017-01-03,19039.69230769231,0.22334615384615383,0.9595879858927179,7.461538461538462
37,2017-01-04,14993.0,-0.21774000000000004,0.9640569893431457,10.0
38,2017-01-05,17627.166666666668,-0.14831666666666668,0.9936848270330146,6.0
39,2017-01-06,15439.583333333334,0.3762916666666667,1.0134706713690937,12.0
40,2017-01-09,17626.136363636364,0.12552727272727268,1.014654766300403,7.454545454545454
41,2017-01-10,14170.0,0.6132500000000001,1.0133560815370317,4.0
42,2017-01-11,22424.428571428572,-0.24362857142857144,1.0173285290485226,7.0
43,2017-01-12,21768.333333333332,0.27035000000000003,1.0359430106568543,6.0
44,2017-01-13,17012.5,0.0237,1.040399281903719,8.0
45,2017-01-17,17057.25925925926,0.037596296296296315,1.030951986860366,9.296296296296296
46,2017-01-18,12938.5,0.07266249999999999,1.0280999732623728,8.0
47,2017-01-19,18528.75,0.4424875,1.0300861970181179,8.0
48,2017-01-20,33420.416666666664,0.18382500000000002,1.0291822105651824,12.0
49,2017-01-23,39350.5,0.3944625,1.041341464967342,3.25
50,2017-01-24,21676.75,0.354225,1.0471473497918287,4.0
51,2017-01-25,30001.75,0.0588875,1.065074292407787,8.0
52,2017-01-26,17652.090909090908,0.05947272727272728,1.0684228619447167,11.0
53,2017-01-27,24016.285714285714,0.28715714285714294,1.0641193771406015,7.0
54,2017-01-30,27749.36842105263,-0.22989473684210524,1.0572567194204299,6.473684210526316
55,2017-01-31,32584.0,-0.03643333333333332,1.0484714989623254,3.0
56,2017-02-01,29467.25,0.312425,1.0597649635222368,4.0
57,2017-02-02,30138.875,0.04102500000000002,1.0694414382297148,8.0
58,2017-02-03,38325.142857142855,-0.03684285714285716,1.0315631326313646,7.0
59,2017-02-06,27872.52380952381,-0.14185714285714288,1.0283036885193721,7.285714285714286
60,2017-02-07,23566.4,-0.5514200000000001,1.0344915394507328,5.0
61,2017-02-08,21960.727272727272,0.1376818181818181,1.043671458219274,11.0
62,2017-02-09,23435.625,0.15452500000000002,1.0457722718070814,8.0
63,2017-02-10,27213.0,-0.16316666666666665,1.0535389159801887,3.0
64,2017-02-13,17083.4,0.16249000000000002,1.06508702461135,7.7
65,2017-02-14,15247.0,0.2207,1.064908773761475,6.0
66,2017-02-15,23585.727272727272,-0.0462909090909091,1.072942794209394,11.0
67,2017-02-16,21957.166666666668,-0.18966666666666665,1.0747762315223897,6.0
68,2017-02-17,19164.625,0.03993749999999999,1.0759603264536997,8.0
69,2017-02-21,21653.916666666668,0.1441916666666667,1.0904368419042285,3.5
70,2017-02-22,14176.0,0.63715,1.0893800690085433,2.0
71,2017-02-23,10563.0,0.0,1.0850256553901785,1.0
72,2017-02-24,18348.6,-0.30442,1.0761767739142614,5.0
73,2017-02-27,24402.46153846154,0.1389692307692308,1.0805057231255013,5.3076923076923075
74,2017-02-28,11039.0,0.5411,1.075922129843012,1.0
75,2017-03-01,8774.0,0.14800000000000002,1.0861588215072384,2.0
76,2017-03-02,37270.0,0.7734,1.080849492621688,1.0
77,2017-03-03,21393.0,-0.0731923076923077,1.0820845163672477,13.0
78,2017-03-06,30766.571428571428,0.08097142857142858,1.0779210858023198,5.285714285714286
79,2017-03-07,19660.875,0.2212875,1.0771698857921341,8.0
80,2017-03-08,17647.0,0.6233833333333334,1.0828739129881209,6.0
81,2017-03-09,15890.333333333334,0.6259666666666667,1.0860569638787385,3.0
82,2017-03-10,9034.5,-0.31245,1.0853694248863652,2.0
83,2017-03-13,12018.714285714286,0.19985714285714287,1.0880813842451713,3.857142857142857
84,2017-03-14,12406.0,0.8955,1.0854585503113023,1.0
85,2017-03-15,18984.14285714286,0.08882857142857145,1.0860187672680512,7.0
86,2017-03-16,12346.142857142857,0.6232000000000001,1.0865917164283623,7.0
87,2017-03-17,10249.666666666666,0.4109444444444445,1.0851784418329282,9.0
88,2017-03-20,16732.4,0.07819999999999999,1.0911116486930397,5.4
89,2017-03-21,12648.0,0.61195,1.0735794043875175,4.0
90,2017-03-22,13100.0,-0.1759,1.079767255318878,1.0
91,2017-03-23,17516.85714285714,-0.11497142857142857,1.07890146547663,7.0
92,2017-03-24,14768.75,0.43202500000000005,1.0766478654460727,4.0
93,2017-03-27,17518.666666666668,0.6812833333333334,1.0781884620771318,3.0
94,2017-03-28,15948.2,0.35730000000000006,1.0898766249474794,10.0
95,2017-03-29,13744.25,-0.11777500000000003,1.1132020218739258,4.0
96,2017-03-30,9359.555555555555,0.06677777777777777,1.115773926993545,9.0
97,2017-03-31,12199.375,0.422875,1.128760774627265,8.0
98,2017-04-03,16932.684210526317,0.08004210526315791,1.1350886797978128,7.2105263157894735
99,2017-04-04,9618.0,0.4032,1.1545944156555177,4.0
100,2017-04-05,13159.0,0.8908,1.1577138055283227,1.0
101,2017-04-06,10767.0,0.7579,1.1437083816096052,1.0
102,2017-04-07,15195.0,0.7645,1.1393794323983653,1.0
103,2017-04-10,14845.0,0.52434,1.1548617919303295,3.8
104,2017-04-11,19940.6,0.45371999999999996,1.1489031206630933,5.0
