,date,retweet_count,cmpd,price,num_tweets
0,2016-11-09,220796.0,0.4926,1.0080003351656888,1.0
1,2016-11-10,45576.0,0.795,0.9941049243171436,1.0
2,2016-11-11,48741.8,0.43970000000000004,1.0001684556717192,5.0
3,2016-11-14,26214.777777777777,0.3886666666666667,0.9862739176504886,7.222222222222222
4,2016-11-15,44374.0,0.6241,0.9994946329848424,2.0
5,2016-11-16,25855.4,-0.08066000000000002,1.008168790837408,5.0
6,2016-11-17,21195.0,0.8271,1.0161682531757823,1.0
7,2016-11-18,35014.666666666664,0.6552,1.0138107465990285,3.0
8,2016-11-21,23769.1,0.23882000000000003,1.0237470127485155,4.2
9,2016-11-22,15063.0,0.1597,1.025094658122269,10.0
10,2016-11-23,27657.0,-0.5429999999999999,1.0214732975939642,1.0
11,2016-11-25,42698.0,0.7688666666666667,1.024168588341471,3.0
12,2016-11-28,25307.375,0.11115625000000001,1.0234947656545939,9.625
13,2016-11-29,19173.727272727272,-0.10031818181818183,1.0247577467788311,11.0
14,2016-11-30,14256.636363636364,0.3816818181818182,1.01347383525559,11.0
15,2016-12-01,10026.75,0.555575,0.9888845441484784,4.0
16,2016-12-02,17283.0,0.7568,0.9925896960989856,1.0
17,2016-12-05,17563.75,0.08976,1.003705151950507,8.3
18,2016-12-06,21109.6,-0.16746,1.006904936885857,5.0
19,2016-12-07,9467.5,0.5488000000000001,1.0246739553566284,4.0
20,2016-12-08,11400.0,0.3605,1.0304843667899681,5.0
21,2016-12-09,7933.0,0.5250666666666667,1.0359578668798692,3.0
22,2016-12-12,13672.75,0.23535,1.0309050695556086,7.3
23,2016-12-13,13896.0,0.35585,1.042694348094007,8.0
24,2016-12-14,9145.666666666666,0.5983666666666666,1.0396045394002977,3.0
25,2016-12-15,15929.2,-0.11338,1.0441676806010638,5.0
26,2016-12-16,16895.5,0.34792500000000004,1.0368158561301282,4.0
27,2016-12-19,21822.5,0.23733999999999994,1.0429003353402544,3.8
28,2016-12-20,13067.5,0.4463333333333334,1.046449251201447,6.0
29,2016-12-21,16152.666666666666,0.6264,1.0434065751827264,3.0
30,2016-12-22,15831.4,0.5350199999999999,1.0394352109012641,5.0
31,2016-12-23,22027.5,-0.28655,1.0408718846611074,6.0
32,2016-12-27,22751.81818181818,0.2753909090909091,1.0461114670306941,2.8181818181818183
33,2016-12-28,25931.2,0.37694,1.0356323022915208,5.0
34,2016-12-29,11330.0,0.0,1.0362240792108244,1.0
35,2016-12-30,21664.666666666668,0.5400333333333334,1.026759139811225,3.0
36,2017-01-03,19039.69230769231,0.22334615384615383,1.034872069700498,7.461538461538462
37,2017-01-04,14993.0,-0.21774000000000004,1.041125004582343,10.0
38,2017-01-05,17627.166666666668,-0.14831666666666668,1.0418861100006807,6.0
39,2017-01-06,15439.583333333334,0.3762916666666667,1.0514348408224825,12.0
40,2017-01-09,17626.136363636364,0.12552727272727268,1.0532939630025953,7.454545454545454
41,2017-01-10,14170.0,0.6132500000000001,1.0532101715803934,4.0
42,2017-01-11,22424.428571428572,-0.24362857142857144,1.0596324349612727,7.0
43,2017-01-12,21768.333333333332,0.27035000000000003,1.056421303270833,6.0
44,2017-01-13,17012.5,0.0237,1.0605619960513293,8.0
45,2017-01-17,17057.25925925926,0.037596296296296315,1.054646845340237,9.296296296296296
46,2017-01-18,12938.5,0.07266249999999999,1.0587028738712159,8.0
47,2017-01-19,18528.75,0.4424875,1.0556601978524955,8.0
48,2017-01-20,33420.416666666664,0.18382500000000002,1.061322228642352,12.0
49,2017-01-23,39350.5,0.3944625,1.0618293413121387,3.25
50,2017-01-24,21676.75,0.354225,1.0731534028918515,4.0
51,2017-01-25,30001.75,0.0588875,1.0846467929705979,8.0
52,2017-01-26,17652.090909090908,0.05947272727272728,1.0819419011226301,11.0
53,2017-01-27,24016.285714285714,0.28715714285714294,1.0849845771413509,7.0
54,2017-01-30,27749.36842105263,-0.22989473684210524,1.0761960789105716,6.473684210526316
55,2017-01-31,32584.0,-0.03643333333333332,1.0710411607905022,3.0
56,2017-02-01,29467.25,0.312425,1.078730769432191,4.0
57,2017-02-02,30138.875,0.04102500000000002,1.079237882101978,8.0
58,2017-02-03,38325.142857142855,-0.03684285714285716,1.0878579246610374,7.0
59,2017-02-06,27872.52380952381,-0.14185714285714288,1.0893783898430835,7.285714285714286
60,2017-02-07,23566.4,-0.5514200000000001,1.0932659627023433,5.0
61,2017-02-08,21960.727272727272,0.1376818181818181,1.0951250848824563,11.0
62,2017-02-09,23435.625,0.15452500000000002,1.1004493315015598,8.0
63,2017-02-10,27213.0,-0.16316666666666665,1.1030686862726957,3.0
64,2017-02-13,17083.4,0.16249000000000002,1.109153165482822,7.7
