date,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient
2000-04-27,142.9864,147.344,143.0,146.0,101.1154,15595300.0,0.0,1.0
2000-04-28,147.0,147.859,145.07,145.094,100.4878,8743400.0,0.0,1.0
2000-05-01,146.563,148.484,145.844,147.063,101.8513,7328300.0,0.0,1.0
2000-05-02,145.5,147.125,144.125,144.125,99.8168,9411900.0,0.0,1.0
2000-05-03,144.0,144.0,139.781,140.75,97.4794,12630700.0,0.0,1.0
2000-05-04,142.0,142.359,140.75,141.813,98.2153,5963600.0,0.0,1.0
2000-05-05,141.063,144.0,140.938,143.531,99.4056,7862400.0,0.0,1.0
2000-05-08,142.75,143.375,141.844,142.453,98.659,5064100.0,0.0,1.0
2000-05-09,143.063,143.406,140.266,141.313,97.869,5620300.0,0.0,1.0
2000-05-10,140.5,140.969,137.75,138.125,95.6614,10293900.0,0.0,1.0
2000-05-11,140.125,141.5,139.125,141.281,97.8474,7091100.0,0.0,1.0
2000-05-12,141.813,143.469,141.625,142.813,98.9079,5960800.0,0.0,1.0
2000-05-15,142.75,145.609,142.0,145.281,100.6176,4441300.0,0.0,1.0
2000-05-16,146.563,147.719,145.313,146.688,101.5915,8192200.0,0.0,1.0
2000-05-17,145.688,146.188,144.469,145.156,100.5311,5907200.0,0.0,1.0
2000-05-18,145.625,146.313,143.375,143.375,99.2974,4325600.0,0.0,1.0
2000-05-19,142.563,143.234,140.406,141.125,97.7391,6518400.0,0.0,1.0
2000-05-22,141.25,141.469,137.0,140.063,97.0033,10839400.0,0.0,1.0
2000-05-23,140.438,140.813,137.563,138.0,95.5749,7979200.0,0.0,1.0
2000-05-24,138.0,140.688,136.5,140.25,97.1331,11081500.0,0.0,1.0
2000-05-25,140.6872,141.813,137.719,137.844,95.4666,8278900.0,0.0,1.0
2000-05-26,138.813,139.688,137.328,138.0,95.5749,4814000.0,0.0,1.0
2000-05-30,140.0,142.938,139.469,142.5,98.6914,5362700.0,0.0,1.0
2000-05-31,142.563,144.0,142.094,142.813,98.9079,6056500.0,0.0,1.0
2000-06-01,143.688,145.438,143.0,145.313,100.6393,8961600.0,0.0,1.0
2000-06-02,148.938,149.094,147.484,147.844,102.3923,8962200.0,0.0,1.0
2000-06-05,147.469,148.219,146.875,147.125,101.8945,6998100.0,0.0,1.0
2000-06-06,146.625,147.781,145.906,146.469,101.4401,4858900.0,0.0,1.0
2000-06-07,146.625,148.0,146.0,147.484,102.1434,4919500.0,0.0,1.0
2000-06-08,147.5,147.75,146.063,146.906,101.7431,5723100.0,0.0,1.0
2000-06-09,147.5,147.969,145.625,146.594,101.5267,3085300.0,0.0,1.0
2000-06-12,146.969,146.969,144.875,144.875,100.3363,3678900.0,0.0,1.0
2000-06-13,144.813,147.75,144.625,147.594,102.2192,6558700.0,0.0,1.0
2000-06-14,148.25,148.875,147.188,147.844,102.3923,6420500.0,0.0,1.0
2000-06-15,148.1214,148.75,146.844,148.156,102.6088,5881200.0,0.0,1.0
2000-06-16,148.313,148.313,145.875,146.594,101.7657,5567900.0,0.348,1.0
2000-06-19,146.469,149.156,146.25,148.469,103.0673,5106900.0,0.0,1.0
2000-06-20,148.188,148.875,147.0002,147.938,102.6985,6480000.0,0.0,1.0
2000-06-21,146.938,148.438,146.891,147.875,102.6551,3115000.0,0.0,1.0
2000-06-22,147.563,147.688,145.0,145.625,101.0931,7490500.0,0.0,1.0
2000-06-23,145.813,146.125,143.875,144.375,100.2254,4863300.0,0.0,1.0
2000-06-26,145.375,146.25,144.875,146.234,101.5162,5201300.0,0.0,1.0
2000-06-27,145.984,146.719,145.016,145.156,100.7678,4159500.0,0.0,1.0
2000-06-28,145.625,146.984,145.313,145.563,101.0497,5347700.0,0.0,1.0
2000-06-29,144.75,145.75,143.516,144.188,100.0953,6345700.0,0.0,1.0
2000-06-30,143.938,145.594,143.891,145.281,100.8545,7420200.0,0.0,1.0
2000-07-03,145.438,147.438,145.188,147.281,102.243,1436600.0,0.0,1.0
2000-07-05,146.375,146.656,144.375,144.625,100.399,2748200.0,0.0,1.0
2000-07-06,144.938,146.469,144.219,145.75,101.18,5963200.0,0.0,1.0
2000-07-07,146.678,148.781,146.25,148.094,102.807,3034800.0,0.0,1.0
2000-07-10,147.875,148.906,147.531,147.844,102.6334,2816100.0,0.0,1.0
2000-07-11,147.469,149.125,147.156,148.156,102.8503,5431600.0,0.0,1.0
2000-07-12,149.281,150.125,148.688,149.125,103.5229,5883000.0,0.0,1.0
2000-07-13,149.984,150.375,149.188,149.781,103.9785,5356000.0,0.0,1.0
2000-07-14,150.438,151.25,149.672,151.25,104.9981,5341900.0,0.0,1.0
2000-07-17,150.984,151.984,150.688,151.0,104.8245,4208300.0,0.0,1.0
2000-07-18,150.625,150.625,149.344,149.766,103.9676,4262100.0,0.0,1.0
2000-07-19,149.469,149.906,148.25,148.563,103.1324,8506800.0,0.0,1.0
2000-07-20,149.0,150.625,148.8221,150.625,104.5642,4538900.0,0.0,1.0
2000-07-21,149.75,149.75,147.688,147.688,102.5249,5656900.0,0.0,1.0
2000-07-24,148.128,148.859,146.563,146.844,101.9393,5628500.0,0.0,1.0
2000-07-25,147.75,147.844,146.781,147.313,102.2646,4757100.0,0.0,1.0
2000-07-26,146.969,147.156,145.641,145.875,101.2668,12062500.0,0.0,1.0
2000-07-27,145.938,146.625,144.688,145.375,100.9196,7652600.0,0.0,1.0
2000-07-28,145.719,145.906,141.516,142.094,98.6418,6229500.0,0.0,1.0
2000-07-31,142.938,144.125,142.063,143.0,99.2709,5265500.0,0.0,1.0
2000-08-01,143.625,144.719,143.125,143.875,99.8783,3946600.0,0.0,1.0
2000-08-02,143.875,145.406,143.625,144.594,100.3773,7439800.0,0.0,1.0
2000-08-03,142.875,145.813,142.625,145.594,101.0714,4607100.0,0.0,1.0
2000-08-04,146.313,146.719,145.406,146.375,101.6138,3686600.0,0.0,1.0
2000-08-07,146.719,148.438,146.3765,148.125,102.8287,4159800.0,0.0,1.0
2000-08-08,147.5,148.813,147.5,148.688,103.2191,3658700.0,0.0,1.0
2000-08-09,149.141,149.219,147.375,147.438,102.3514,5383800.0,0.0,1.0
2000-08-10,147.531,147.859,146.281,146.719,101.8525,4193400.0,0.0,1.0
2000-08-11,146.625,148.0,145.563,147.406,102.3297,5089400.0,0.0,1.0
2000-08-14,147.781,149.563,147.063,149.281,103.6313,2966700.0,0.0,1.0
2000-08-15,149.344,149.813,148.563,149.156,103.5446,5564600.0,0.0,1.0
2000-08-16,149.313,149.938,147.844,148.625,103.1758,5191600.0,0.0,1.0
2000-08-17,148.688,150.438,148.344,150.188,104.2604,5652200.0,0.0,1.0
2000-08-18,150.375,150.3784,149.219,149.688,103.9134,4626400.0,0.0,1.0
2000-08-21,150.031,150.719,149.406,150.5,104.4774,2380600.0,0.0,1.0
2000-08-22,150.563,151.313,150.0947,150.25,104.3039,3075300.0,0.0,1.0
2000-08-23,149.813,151.281,149.281,150.844,104.716,5483200.0,0.0,1.0
2000-08-24,151.156,151.547,150.5,151.313,105.0414,4529000.0,0.0,1.0
2000-08-25,151.156,151.625,150.938,151.25,104.9981,2822200.0,0.0,1.0
2000-08-28,151.25,152.906,151.25,151.766,105.356,5518700.0,0.0,1.0
2000-08-29,151.438,151.875,150.906,151.797,105.3777,3561900.0,0.0,1.0
2000-08-30,151.313,151.5,150.344,150.344,104.369,3964800.0,0.0,1.0
2000-08-31,151.063,153.094,150.906,152.344,105.7573,4863100.0,0.0,1.0
2000-09-01,153.25,153.594,152.0,152.5,105.8658,3191200.0,0.0,1.0
2000-09-05,151.875,152.203,150.813,151.281,105.0198,3470800.0,0.0,1.0
2000-09-06,151.188,151.953,149.531,149.563,103.8266,4322200.0,0.0,1.0
2000-09-07,150.25,151.078,149.828,150.844,104.716,4265500.0,0.0,1.0
2000-09-08,150.281,150.5,149.328,149.813,104.0001,3518200.0,0.0,1.0
2000-09-11,149.75,151.19,148.688,149.594,103.8483,3937500.0,0.0,1.0
2000-09-12,149.75,150.25,148.438,148.5,103.089,4769100.0,0.0,1.0
2000-09-13,148.0,149.344,147.656,148.891,103.3602,7691600.0,0.0,1.0
2000-09-14,149.875,149.938,148.156,149.641,103.8808,3397100.0,0.0,1.0
2000-09-15,148.1871,148.25,146.0,146.0,101.6081,4085700.0,0.375,1.0
2000-09-18,146.3651,146.969,144.203,144.656,100.673,5109300.0,0.0,1.0
2000-09-19,145.125,146.313,144.703,145.969,101.5864,6588200.0,0.0,1.0
2000-09-20,145.688,146.037,143.156,144.891,100.8361,6508100.0,0.0,1.0
2000-09-21,144.469,145.563,142.625,142.688,99.3028,5972300.0,0.0,1.0
2000-09-22,142.625,145.313,142.422,145.281,101.1079,7791300.0,0.0,1.0
2000-09-25,145.938,146.063,143.719,144.25,100.3902,9726300.0,0.0,1.0
2000-09-26,144.375,145.0,142.406,142.406,99.1071,5302400.0,0.0,1.0
2000-09-27,143.563,143.969,142.125,143.156,99.629,7186200.0,0.0,1.0
2000-09-28,143.188,146.328,142.891,145.0,100.9122,7036400.0,0.0,1.0
2000-09-29,145.469,145.969,143.625,143.625,99.9553,9333600.0,0.0,1.0
2000-10-02,144.281,144.906,143.141,143.844,100.1075,5517800.0,0.0,1.0
2000-10-03,144.531,145.7542,142.281,142.5,99.1723,9347200.0,0.0,1.0
2000-10-04,142.875,144.25,141.75,143.688,99.9988,6148900.0,0.0,1.0
2000-10-05,143.406,144.8373,143.313,144.188,100.3467,4566900.0,0.0,1.0
2000-10-06,143.875,144.641,139.75,141.063,98.1719,10014900.0,0.0,1.0
2000-10-09,141.3069,141.313,139.375,140.0,97.4324,4508000.0,0.0,1.0
2000-10-10,140.094,141.25,137.688,137.688,95.8231,6104700.0,0.0,1.0
2000-10-11,137.625,138.625,135.125,136.531,95.0184,10346000.0,0.0,1.0
2000-10-12,137.281,137.594,132.7848,133.125,92.6478,12336900.0,0.0,1.0
2000-10-13,132.938,137.656,132.875,137.563,95.7361,11778800.0,0.0,1.0
2000-10-16,137.406,138.2402,136.688,138.188,96.171,5659000.0,0.0,1.0
2000-10-17,138.438,138.563,134.406,134.75,93.7787,7831700.0,0.0,1.0
2000-10-18,132.625,136.125,130.156,134.25,93.4308,10897300.0,0.0,1.0
2000-10-19,136.844,139.453,136.438,139.281,96.954,8767300.0,0.0,1.0
2000-10-20,138.375,141.188,138.3752,139.906,97.3672,7373500.0,0.0,1.0
2000-10-23,139.938,141.031,138.9484,140.531,97.8022,5290000.0,0.0,1.0
2000-10-24,140.969,141.938,139.0,139.594,97.1497,5750700.0,0.0,1.0
2000-10-25,138.75,139.563,136.125,136.313,94.8662,9137600.0,0.0,1.0
2000-10-26,137.125,137.656,134.031,136.688,95.1271,9345800.0,0.0,1.0
2000-10-27,137.875,139.2846,136.625,139.281,96.9322,9762900.0,0.0,1.0
2000-10-30,138.438,141.094,138.156,140.531,97.8022,10154100.0,0.0,1.0
2000-10-31,141.016,143.688,140.063,142.953,99.4877,7752400.0,0.0,1.0
2000-11-01,142.25,143.25,141.219,142.469,99.1506,6753600.0,0.0,1.0
2000-11-02,143.156,143.906,142.516,142.703,99.3137,11395100.0,0.0,1.0
2000-11-03,143.469,143.75,142.375,142.781,99.368,5187100.0,0.0,1.0
2000-11-06,143.156,144.297,143.031,143.781,100.064,4042500.0,0.0,1.0
2000-11-07,143.141,144.0,142.563,143.75,100.0423,5231300.0,0.0,1.0
2000-11-08,144.063,144.063,140.563,140.563,97.8239,6123300.0,0.0,1.0
2000-11-09,140.0,141.219,137.25,140.031,97.4542,10635300.0,0.0,1.0
2000-11-10,139.0,139.469,136.531,136.625,95.0836,8569500.0,0.0,1.0
2000-11-13,135.6288,136.984,133.016,135.563,94.3442,17285300.0,0.0,1.0
2000-11-14,137.4664,139.625,137.0,139.125,96.8235,7668900.0,0.0,1.0
2000-11-15,139.063,140.109,137.75,139.563,97.128,8837700.0,0.0,1.0
2000-11-16,139.563,139.875,137.313,137.375,95.6056,6684100.0,0.0,1.0
2000-11-17,137.3221,139.0,135.75,136.641,95.0945,6551100.0,0.0,1.0
2000-11-20,135.75,136.375,134.313,134.688,93.7352,5458500.0,0.0,1.0
2000-11-21,134.875,136.188,133.516,135.375,94.2137,7684300.0,0.0,1.0
2000-11-22,134.344,134.8774,132.125,132.141,91.9628,5736900.0,0.0,1.0
2000-11-24,133.625,134.969,133.625,134.844,93.8439,3411600.0,0.0,1.0
2000-11-27,136.469,136.688,135.313,136.031,94.6704,5992000.0,0.0,1.0
2000-11-28,135.125,136.594,133.641,133.688,93.0393,5336100.0,0.0,1.0
2000-11-29,134.3746,135.906,133.266,133.438,92.8653,6914100.0,0.0,1.0
2000-11-30,132.5,133.5,129.75,132.281,92.0606,11201600.0,0.0,1.0
2000-12-01,133.188,134.063,131.0,132.219,92.0171,7587200.0,0.0,1.0
2000-12-04,131.875,133.875,131.5,133.344,92.8,6996600.0,0.0,1.0
2000-12-05,134.875,138.25,134.406,137.719,95.8448,8883400.0,0.0,1.0
2000-12-06,137.781,138.344,135.031,135.516,94.3116,12888000.0,0.0,1.0
2000-12-07,134.875,135.875,133.656,133.656,93.0175,6529100.0,0.0,1.0
2000-12-08,137.063,139.125,133.875,133.969,93.235,10276300.0,0.0,1.0
2000-12-11,137.375,139.563,136.719,138.625,96.4755,6405600.0,0.0,1.0
2000-12-12,138.188,138.813,137.375,138.031,96.0623,5022900.0,0.0,1.0
2000-12-13,139.25,139.4047,136.031,136.141,94.7465,6070500.0,0.0,1.0
2000-12-14,135.875,136.5,134.031,134.406,93.5395,7678400.0,0.0,1.0
2000-12-15,133.125,133.125,130.563,130.969,91.4268,9065300.0,0.411,1.0
2000-12-18,132.063,133.469,131.766,132.719,92.6484,7235400.0,0.0,1.0
2000-12-19,132.469,134.9678,130.016,130.016,90.7614,9616600.0,0.0,1.0
2000-12-20,128.625,128.938,126.094,126.25,88.1327,9994300.0,0.0,1.0
2000-12-21,126.0,128.859,125.5274,127.125,88.7435,14331500.0,0.0,1.0
2000-12-22,129.0,131.109,128.844,130.938,91.405,10182900.0,0.0,1.0
2000-12-26,130.844,132.344,130.281,132.344,92.3866,4665300.0,0.0,1.0
2000-12-27,132.0,133.734,131.25,133.313,93.0629,4854100.0,0.0,1.0
2000-12-28,132.813,133.875,132.594,133.719,93.3465,8358700.0,0.0,1.0
2000-12-29,134.063,134.281,131.188,131.188,91.5795,8774600.0,0.0,1.0
2001-01-02,132.0,132.156,127.563,128.813,89.9215,8737500.0,0.0,1.0
2001-01-03,128.313,136.0,127.656,135.0,94.2409,19431600.0,0.0,1.0
2001-01-04,134.938,135.4657,133.0,133.547,93.2265,9219000.0,0.0,1.0
2001-01-05,133.469,133.625,129.188,129.188,90.1833,12911400.0,0.0,1.0
2001-01-08,129.875,130.188,127.699,130.188,90.8814,6625300.0,0.0,1.0
2001-01-09,131.047,131.4991,129.422,129.844,90.6414,5702400.0,0.0,1.0
2001-01-10,129.0,132.125,128.813,132.125,92.2339,8746100.0,0.0,1.0
2001-01-11,131.094,133.484,131.094,132.25,92.3212,7245100.0,0.0,1.0
2001-01-12,132.688,133.719,131.281,132.0,92.1466,7244000.0,0.0,1.0
2001-01-16,132.0,133.188,131.516,132.844,92.7357,8542200.0,0.0,1.0
2001-01-17,134.844,135.047,132.641,133.453,93.1611,7851400.0,0.0,1.0
2001-01-18,133.438,135.703,132.938,134.781,94.0882,8107000.0,0.0,1.0
2001-01-19,136.188,136.188,133.875,134.016,93.5537,7782500.0,0.0,1.0
2001-01-22,134.2423,135.781,133.563,134.906,94.1754,7050900.0,0.0,1.0
2001-01-23,134.469,136.656,134.156,135.969,94.9171,8463100.0,0.0,1.0
2001-01-24,136.25,137.313,135.844,136.375,95.2007,6199900.0,0.0,1.0
2001-01-25,136.25,137.25,135.656,136.031,94.9608,10818300.0,0.0,1.0
2001-01-26,135.156,136.125,134.453,135.875,94.8517,7136800.0,0.0,1.0
2001-01-29,135.5,136.9,135.37,136.6,95.3578,6705900.0,0.0,1.0
2001-01-30,136.3,137.92,135.79,137.8,96.1955,7069100.0,0.0,1.0
2001-01-31,137.4,138.7,136.6,137.02,95.651,9706900.0,0.0,1.0
2001-02-01,137.1,137.95,136.25,137.93,96.2863,8239100.0,0.0,1.0
2001-02-02,137.4,137.99,134.75,134.8,94.1013,8276600.0,0.0,1.0
2001-02-05,134.8,135.94,134.75,135.79,94.7924,4352900.0,0.0,1.0
2001-02-06,135.3,136.7,135.22,135.39,94.5131,7106700.0,0.0,1.0
2001-02-07,134.72,135.4,133.68,134.69,94.0245,5748700.0,0.0,1.0
2001-02-08,134.8,135.4,133.1,133.12,92.9285,5943300.0,0.0,1.0
2001-02-09,133.35,133.35,131.26,131.84,92.0349,9913000.0,0.0,1.0
2001-02-12,131.7,133.5,131.7,133.35,93.0891,5804400.0,0.0,1.0
2001-02-13,133.7,134.17,132.0,132.26,92.3282,6587600.0,0.0,1.0
2001-02-14,132.63,132.65,130.66,132.06,92.1886,8400100.0,0.0,1.0
2001-02-15,132.84,133.52,131.99,133.34,93.0821,5929800.0,0.0,1.0
2001-02-16,131.0,131.29,129.3,130.4,91.0297,6434900.0,0.0,1.0
2001-02-20,131.04,131.14,128.1,128.39,89.6266,5760000.0,0.0,1.0
2001-02-21,127.9,128.84,125.5,125.62,87.6929,10910800.0,0.0,1.0
2001-02-22,126.35,126.54,123.02,125.81,87.8255,21281600.0,0.0,1.0
2001-02-23,125.08,125.54,121.8,124.96,87.2322,20173000.0,0.0,1.0
2001-02-26,125.8,127.62,124.5,127.62,89.0891,11503700.0,0.0,1.0
2001-02-27,126.8,127.84,125.51,126.44,88.2653,11415000.0,0.0,1.0
2001-02-28,126.75,126.84,123.27,123.95,86.5271,14825800.0,0.0,1.0
2001-03-01,124.05,124.6,121.75,124.6,86.9809,14672000.0,0.0,1.0
2001-03-02,122.5,125.65,122.3,123.61,86.2898,12564300.0,0.0,1.0
2001-03-05,124.15,124.78,123.81,124.74,87.0786,5293200.0,0.0,1.0
2001-03-06,126.3547,127.75,125.49,126.08,88.014,6917000.0,0.0,1.0
2001-03-07,126.9,127.04,125.76,126.98,88.6423,6371700.0,0.0,1.0
2001-03-08,126.6,127.24,126.14,127.12,88.74,6055000.0,0.0,1.0
2001-03-09,126.1,126.1,123.1053,123.36,86.1152,10020300.0,0.0,1.0
2001-03-12,122.34,122.5076,117.75,118.08,82.4294,13972900.0,0.0,1.0
2001-03-13,119.4,120.44,117.53,120.02,83.7837,12888000.0,0.0,1.0
2001-03-14,117.05,119.29,115.75,117.65,82.1292,19883400.0,0.0,1.0
